SNP	CHR	BP	P
SL2.40ch02_29650000_29750000	2	29650000	3.282503e-02
SL2.40ch02_29660000_29760000	2	29660000	3.003962e-02
SL2.40ch02_29670000_29770000	2	29670000	3.040889e-02
SL2.40ch02_29680000_29780000	2	29680000	3.131164e-02
SL2.40ch02_29690000_29790000	2	29690000	3.376372e-02
SL2.40ch02_29700000_29800000	2	29700000	3.460401e-02
SL2.40ch02_29710000_29810000	2	29710000	3.445319e-02
SL2.40ch02_29720000_29820000	2	29720000	2.603211e-02
SL2.40ch02_29730000_29830000	2	29730000	2.007363e-02
SL2.40ch02_29740000_29840000	2	29740000	1.249776e-02
SL2.40ch02_29750000_29850000	2	29750000	1.269593e-02
SL2.40ch02_29760000_29860000	2	29760000	1.516538e-02
SL2.40ch02_29770000_29870000	2	29770000	1.501952e-02
SL2.40ch02_29780000_29880000	2	29780000	1.388682e-02
SL2.40ch02_29790000_29890000	2	29790000	1.633710e-02
SL2.40ch02_29800000_29900000	2	29800000	1.669588e-02
SL2.40ch02_29810000_29910000	2	29810000	1.648526e-02
SL2.40ch02_29820000_29920000	2	29820000	1.763488e-02
SL2.40ch02_29830000_29930000	2	29830000	1.897043e-02
SL2.40ch02_29840000_29940000	2	29840000	1.660875e-02
SL2.40ch02_29850000_29950000	2	29850000	1.134824e-02
SL2.40ch02_29860000_29960000	2	29860000	1.222266e-02
SL2.40ch02_29870000_29970000	2	29870000	1.280447e-02
SL2.40ch02_29880000_29980000	2	29880000	1.343807e-02
SL2.40ch02_29890000_29990000	2	29890000	2.629157e-02
SL2.40ch02_29900000_30000000	2	29900000	2.620467e-02
SL2.40ch02_29910000_30010000	2	29910000	2.757017e-02
SL2.40ch02_29920000_30020000	2	29920000	2.705472e-02
SL2.40ch02_29930000_30030000	2	29930000	2.705472e-02
SL2.40ch02_29940000_30040000	2	29940000	3.096340e-02
SL2.40ch02_29950000_30050000	2	29950000	3.970415e-02
SL2.40ch02_29960000_30060000	2	29960000	3.151119e-02
SL2.40ch02_29970000_30070000	2	29970000	2.567982e-02
SL2.40ch02_29980000_30080000	2	29980000	2.817543e-02
SL2.40ch02_29990000_30090000	2	29990000	1.251448e-02
SL2.40ch02_30000000_30100000	2	30000000	1.531697e-02
SL2.40ch02_30010000_30110000	2	30010000	1.520821e-02
SL2.40ch02_30020000_30120000	2	30020000	1.747992e-02
SL2.40ch02_30030000_30130000	2	30030000	1.717397e-02
SL2.40ch02_30040000_30140000	2	30040000	2.007106e-02
SL2.40ch02_30050000_30150000	2	30050000	1.684154e-02
SL2.40ch02_30060000_30160000	2	30060000	1.535634e-02
SL2.40ch02_30070000_30170000	2	30070000	1.548269e-02
SL2.40ch02_30080000_30180000	2	30080000	1.403728e-02
SL2.40ch02_30090000_30190000	2	30090000	1.671169e-02
SL2.40ch02_30100000_30200000	2	30100000	1.430102e-02
SL2.40ch02_30110000_30210000	2	30110000	1.430102e-02
SL2.40ch02_30120000_30220000	2	30120000	1.264641e-02
SL2.40ch02_30130000_30230000	2	30130000	1.266901e-02
SL2.40ch02_30140000_30240000	2	30140000	8.408806e-03
SL2.40ch02_30150000_30250000	2	30150000	1.090790e-02
SL2.40ch02_30160000_30260000	2	30160000	1.152883e-02
SL2.40ch02_30170000_30270000	2	30170000	1.689730e-02
SL2.40ch02_30180000_30280000	2	30180000	1.592543e-02
SL2.40ch02_30190000_30290000	2	30190000	7.377424e-03
SL2.40ch02_30200000_30300000	2	30200000	6.535544e-03
SL2.40ch02_30210000_30310000	2	30210000	8.181627e-03
SL2.40ch02_30220000_30320000	2	30220000	5.920639e-03
SL2.40ch02_30230000_30330000	2	30230000	2.538222e-02
SL2.40ch02_30240000_30340000	2	30240000	2.590061e-02
SL2.40ch02_30250000_30350000	2	30250000	2.566518e-02
SL2.40ch02_30260000_30360000	2	30260000	3.050843e-02
SL2.40ch02_30270000_30370000	2	30270000	2.872636e-02
SL2.40ch02_30280000_30380000	2	30280000	3.217248e-02
SL2.40ch02_30290000_30390000	2	30290000	3.742789e-02
SL2.40ch02_30300000_30400000	2	30300000	4.139860e-02
SL2.40ch02_30310000_30410000	2	30310000	3.963443e-02
SL2.40ch02_30320000_30420000	2	30320000	3.900807e-02
SL2.40ch02_30330000_30430000	2	30330000	2.384397e-02
SL2.40ch02_30340000_30440000	2	30340000	2.038770e-02
SL2.40ch02_30350000_30450000	2	30350000	2.079414e-02
SL2.40ch02_30360000_30460000	2	30360000	2.083407e-02
SL2.40ch02_30370000_30470000	2	30370000	2.142844e-02
SL2.40ch02_30380000_30480000	2	30380000	1.805310e-02
SL2.40ch02_30390000_30490000	2	30390000	1.316258e-02
SL2.40ch02_30400000_30500000	2	30400000	9.359258e-03
SL2.40ch02_30410000_30510000	2	30410000	9.497515e-03
SL2.40ch02_30420000_30520000	2	30420000	8.653105e-03
SL2.40ch02_30430000_30530000	2	30430000	1.076869e-02
SL2.40ch02_30440000_30540000	2	30440000	1.336677e-02
SL2.40ch02_30450000_30550000	2	30450000	1.054647e-02
SL2.40ch02_30460000_30560000	2	30460000	9.181634e-03
SL2.40ch02_30470000_30570000	2	30470000	1.410531e-02
SL2.40ch02_30480000_30580000	2	30480000	1.419015e-02
SL2.40ch02_30490000_30590000	2	30490000	1.514047e-02
SL2.40ch02_30500000_30600000	2	30500000	1.563966e-02
SL2.40ch02_30510000_30610000	2	30510000	1.790453e-02
SL2.40ch02_30520000_30620000	2	30520000	1.931718e-02
SL2.40ch02_30530000_30630000	2	30530000	1.523371e-02
SL2.40ch02_30540000_30640000	2	30540000	1.320392e-02
SL2.40ch02_30550000_30650000	2	30550000	1.575140e-02
SL2.40ch02_30560000_30660000	2	30560000	1.707370e-02
SL2.40ch02_30570000_30670000	2	30570000	8.162424e-03
SL2.40ch02_30580000_30680000	2	30580000	7.878046e-03
SL2.40ch02_30590000_30690000	2	30590000	6.930305e-03
SL2.40ch02_30600000_30700000	2	30600000	5.659871e-03
SL2.40ch02_30610000_30710000	2	30610000	3.339871e-03
SL2.40ch02_30620000_30720000	2	30620000	5.254599e-03
SL2.40ch02_30630000_30730000	2	30630000	5.677473e-03
SL2.40ch02_30640000_30740000	2	30640000	9.353882e-03
SL2.40ch02_30650000_30750000	2	30650000	8.836895e-03
SL2.40ch02_30660000_30760000	2	30660000	9.306536e-03
SL2.40ch02_30670000_30770000	2	30670000	9.186452e-03
SL2.40ch02_30680000_30780000	2	30680000	9.434975e-03
SL2.40ch02_30690000_30790000	2	30690000	3.785734e-02
SL2.40ch02_30700000_30800000	2	30700000	4.258383e-02
SL2.40ch02_30710000_30810000	2	30710000	6.272158e-02
SL2.40ch02_30720000_30820000	2	30720000	5.477303e-02
SL2.40ch02_30730000_30830000	2	30730000	5.067785e-02
SL2.40ch02_30740000_30840000	2	30740000	4.648139e-02
SL2.40ch02_30750000_30850000	2	30750000	4.861614e-02
SL2.40ch02_30760000_30860000	2	30760000	3.819500e-02
SL2.40ch02_30770000_30870000	2	30770000	3.761583e-02
SL2.40ch02_30780000_30880000	2	30780000	3.732424e-02
SL2.40ch02_30790000_30890000	2	30790000	2.994597e-03
SL2.40ch02_30800000_30900000	2	30800000	1.515763e-03
SL2.40ch02_30810000_30910000	2	30810000	1.740983e-03
SL2.40ch02_30820000_30920000	2	30820000	9.893346e-04
SL2.40ch02_30830000_30930000	2	30830000	1.167617e-03
SL2.40ch02_30840000_30940000	2	30840000	3.055501e-03
SL2.40ch02_30850000_30950000	2	30850000	2.894979e-03
SL2.40ch02_30860000_30960000	2	30860000	2.876265e-03
SL2.40ch02_30870000_30970000	2	30870000	2.914091e-03
SL2.40ch02_30880000_30980000	2	30880000	2.865195e-03
SL2.40ch02_30890000_30990000	2	30890000	6.577874e-03
SL2.40ch02_30900000_31000000	2	30900000	8.203814e-03
SL2.40ch02_30910000_31010000	2	30910000	8.177896e-03
SL2.40ch02_30920000_31020000	2	30920000	9.263380e-03
SL2.40ch02_30930000_31030000	2	30930000	1.015331e-02
SL2.40ch02_30940000_31040000	2	30940000	1.223171e-02
SL2.40ch02_30950000_31050000	2	30950000	1.393765e-02
SL2.40ch02_30960000_31060000	2	30960000	1.727308e-02
SL2.40ch02_30970000_31070000	2	30970000	2.990697e-02
SL2.40ch02_30980000_31080000	2	30980000	1.845999e-02
SL2.40ch02_30990000_31090000	2	30990000	7.992164e-03
SL2.40ch02_31000000_31100000	2	31000000	1.346445e-02
SL2.40ch02_31010000_31110000	2	31010000	1.333699e-02
SL2.40ch02_31020000_31120000	2	31020000	1.297273e-02
SL2.40ch02_31030000_31130000	2	31030000	1.253235e-02
SL2.40ch02_31040000_31140000	2	31040000	1.638260e-02
SL2.40ch02_31050000_31150000	2	31050000	1.740172e-02
SL2.40ch02_31060000_31160000	2	31060000	2.073315e-02
SL2.40ch02_31070000_31170000	2	31070000	1.937596e-02
SL2.40ch02_31080000_31180000	2	31080000	2.275653e-02
SL2.40ch02_31090000_31190000	2	31090000	1.546023e-02
SL2.40ch02_31100000_31200000	2	31100000	1.346553e-02
SL2.40ch02_31110000_31210000	2	31110000	1.304280e-02
SL2.40ch02_31120000_31220000	2	31120000	1.345037e-02
SL2.40ch02_31130000_31230000	2	31130000	1.375135e-02
SL2.40ch02_31140000_31240000	2	31140000	1.076678e-02
SL2.40ch02_31150000_31250000	2	31150000	8.730738e-03
SL2.40ch02_31160000_31260000	2	31160000	3.945600e-03
SL2.40ch02_31170000_31270000	2	31170000	5.733951e-03
SL2.40ch02_31180000_31280000	2	31180000	7.852039e-03
SL2.40ch02_31190000_31290000	2	31190000	1.635597e-02
SL2.40ch02_31200000_31300000	2	31200000	1.471476e-02
SL2.40ch02_31210000_31310000	2	31210000	1.875789e-02
SL2.40ch02_31220000_31320000	2	31220000	1.946653e-02
SL2.40ch02_31230000_31330000	2	31230000	1.459123e-02
SL2.40ch02_31240000_31340000	2	31240000	1.417519e-02
SL2.40ch02_31250000_31350000	2	31250000	1.521952e-02
SL2.40ch02_31260000_31360000	2	31260000	2.090825e-02
SL2.40ch02_31270000_31370000	2	31270000	2.944270e-02
SL2.40ch02_31280000_31380000	2	31280000	2.968204e-02
SL2.40ch02_31290000_31390000	2	31290000	2.419239e-02
SL2.40ch02_31300000_31400000	2	31300000	2.424970e-02
SL2.40ch02_31310000_31410000	2	31310000	2.258303e-02
SL2.40ch02_31320000_31420000	2	31320000	2.171711e-02
SL2.40ch02_31330000_31430000	2	31330000	3.810726e-02
SL2.40ch02_31340000_31440000	2	31340000	5.355859e-02
SL2.40ch02_31350000_31450000	2	31350000	5.522043e-02
SL2.40ch02_31360000_31460000	2	31360000	4.810804e-02
SL2.40ch02_31370000_31470000	2	31370000	4.333587e-02
SL2.40ch02_31380000_31480000	2	31380000	4.172586e-02
SL2.40ch02_31390000_31490000	2	31390000	4.567445e-02
SL2.40ch02_31400000_31500000	2	31400000	5.738788e-02
SL2.40ch02_31410000_31510000	2	31410000	5.289911e-02
SL2.40ch02_31420000_31520000	2	31420000	5.156999e-02
SL2.40ch02_31430000_31530000	2	31430000	4.719361e-02
SL2.40ch02_31440000_31540000	2	31440000	2.985722e-02
SL2.40ch02_31450000_31550000	2	31450000	2.948025e-02
SL2.40ch02_31460000_31560000	2	31460000	3.234748e-02
SL2.40ch02_31470000_31570000	2	31470000	3.914247e-02
SL2.40ch02_31480000_31580000	2	31480000	4.393525e-02
SL2.40ch02_31490000_31590000	2	31490000	4.560968e-02
SL2.40ch02_31500000_31600000	2	31500000	3.939458e-02
SL2.40ch02_31510000_31610000	2	31510000	3.392316e-02
SL2.40ch02_31520000_31620000	2	31520000	3.214939e-02
SL2.40ch02_31530000_31630000	2	31530000	3.281197e-02
SL2.40ch02_31540000_31640000	2	31540000	3.219733e-02
SL2.40ch02_31550000_31650000	2	31550000	3.220140e-02
SL2.40ch02_31560000_31660000	2	31560000	3.114547e-02
SL2.40ch02_31570000_31670000	2	31570000	2.498363e-02
SL2.40ch02_31580000_31680000	2	31580000	2.396267e-02
SL2.40ch02_31590000_31690000	2	31590000	2.396267e-02
SL2.40ch02_31600000_31700000	2	31600000	1.292941e-02
SL2.40ch02_31610000_31710000	2	31610000	1.564095e-02
SL2.40ch02_31620000_31720000	2	31620000	1.847615e-02
SL2.40ch02_31630000_31730000	2	31630000	1.668129e-02
SL2.40ch02_31640000_31740000	2	31640000	1.916412e-02
SL2.40ch02_31650000_31750000	2	31650000	2.656105e-02
SL2.40ch02_31660000_31760000	2	31660000	2.447378e-02
SL2.40ch02_31670000_31770000	2	31670000	2.487020e-02
SL2.40ch02_31680000_31780000	2	31680000	2.347021e-02
SL2.40ch02_31690000_31790000	2	31690000	2.360701e-02
SL2.40ch02_31700000_31800000	2	31700000	2.380516e-02
SL2.40ch02_31710000_31810000	2	31710000	2.286976e-02
SL2.40ch02_31720000_31820000	2	31720000	2.295816e-02
SL2.40ch02_31730000_31830000	2	31730000	2.240181e-02
SL2.40ch02_31740000_31840000	2	31740000	2.358510e-02
SL2.40ch02_31750000_31850000	2	31750000	2.179120e-02
SL2.40ch02_31760000_31860000	2	31760000	2.355325e-02
SL2.40ch02_31770000_31870000	2	31770000	2.544551e-02
SL2.40ch02_31780000_31880000	2	31780000	2.546774e-02
SL2.40ch02_31790000_31890000	2	31790000	2.246819e-02
SL2.40ch02_31800000_31900000	2	31800000	2.178245e-02
SL2.40ch02_31810000_31910000	2	31810000	2.444782e-02
SL2.40ch02_31820000_31920000	2	31820000	2.343709e-02
SL2.40ch02_31830000_31930000	2	31830000	2.432018e-02
SL2.40ch02_31840000_31940000	2	31840000	2.089665e-02
SL2.40ch02_31850000_31950000	2	31850000	2.217170e-02
SL2.40ch02_31860000_31960000	2	31860000	2.169078e-02
SL2.40ch02_31870000_31970000	2	31870000	1.829327e-02
SL2.40ch02_31880000_31980000	2	31880000	1.833420e-02
SL2.40ch02_31890000_31990000	2	31890000	2.081003e-02
SL2.40ch02_31900000_32000000	2	31900000	2.305330e-02
SL2.40ch02_31910000_32010000	2	31910000	1.751267e-02
SL2.40ch02_31920000_32020000	2	31920000	1.780650e-02
SL2.40ch02_31930000_32030000	2	31930000	1.712315e-02
SL2.40ch02_31940000_32040000	2	31940000	1.394727e-02
SL2.40ch02_31950000_32050000	2	31950000	8.973415e-03
SL2.40ch02_31960000_32060000	2	31960000	8.818430e-03
SL2.40ch02_31970000_32070000	2	31970000	8.732559e-03
SL2.40ch02_31980000_32080000	2	31980000	1.103040e-02
SL2.40ch02_31990000_32090000	2	31990000	1.641203e-02
SL2.40ch02_32000000_32100000	2	32000000	1.700968e-02
SL2.40ch02_32010000_32110000	2	32010000	1.814425e-02
SL2.40ch02_32020000_32120000	2	32020000	1.853016e-02
SL2.40ch02_32030000_32130000	2	32030000	2.426408e-02
SL2.40ch02_32040000_32140000	2	32040000	3.426005e-02
SL2.40ch02_32050000_32150000	2	32050000	3.280023e-02
SL2.40ch02_32060000_32160000	2	32060000	3.304337e-02
SL2.40ch02_32070000_32170000	2	32070000	3.334835e-02
SL2.40ch02_32080000_32180000	2	32080000	3.077814e-02
SL2.40ch02_32090000_32190000	2	32090000	2.723275e-02
SL2.40ch02_32100000_32200000	2	32100000	2.467428e-02
SL2.40ch02_32110000_32210000	2	32110000	2.438882e-02
SL2.40ch02_32120000_32220000	2	32120000	2.561171e-02
SL2.40ch02_32130000_32230000	2	32130000	2.019101e-02
SL2.40ch02_32140000_32240000	2	32140000	1.616349e-02
SL2.40ch02_32150000_32250000	2	32150000	1.550368e-02
SL2.40ch02_32160000_32260000	2	32160000	1.492192e-02
SL2.40ch02_32170000_32270000	2	32170000	1.422988e-02
SL2.40ch02_32180000_32280000	2	32180000	1.184780e-02
SL2.40ch02_32190000_32290000	2	32190000	1.045812e-02
SL2.40ch02_32200000_32300000	2	32200000	1.256839e-02
SL2.40ch02_32210000_32310000	2	32210000	1.610615e-02
SL2.40ch02_32220000_32320000	2	32220000	1.561332e-02
SL2.40ch02_32230000_32330000	2	32230000	1.487059e-02
SL2.40ch02_32240000_32340000	2	32240000	1.562981e-02
SL2.40ch02_32250000_32350000	2	32250000	2.789104e-02
SL2.40ch02_32260000_32360000	2	32260000	3.731038e-02
SL2.40ch02_32270000_32370000	2	32270000	4.221381e-02
SL2.40ch02_32280000_32380000	2	32280000	4.332899e-02
SL2.40ch02_32290000_32390000	2	32290000	3.481322e-02
SL2.40ch02_32300000_32400000	2	32300000	3.108402e-02
SL2.40ch02_32310000_32410000	2	32310000	2.901750e-02
SL2.40ch02_32320000_32420000	2	32320000	3.046386e-02
SL2.40ch02_32330000_32430000	2	32330000	3.406218e-02
SL2.40ch02_32340000_32440000	2	32340000	2.800959e-02
SL2.40ch02_32350000_32450000	2	32350000	2.133141e-02
SL2.40ch02_32360000_32460000	2	32360000	1.539976e-02
SL2.40ch02_32370000_32470000	2	32370000	1.489009e-02
SL2.40ch02_32380000_32480000	2	32380000	1.495533e-02
SL2.40ch02_32390000_32490000	2	32390000	1.546493e-02
SL2.40ch02_32400000_32500000	2	32400000	1.510358e-02
SL2.40ch02_32410000_32510000	2	32410000	1.556890e-02
SL2.40ch02_32420000_32520000	2	32420000	1.484719e-02
SL2.40ch02_32430000_32530000	2	32430000	1.027835e-02
SL2.40ch02_32440000_32540000	2	32440000	1.180389e-02
SL2.40ch02_32450000_32550000	2	32450000	5.669700e-03
SL2.40ch02_32460000_32560000	2	32460000	5.629106e-03
SL2.40ch02_32470000_32570000	2	32470000	1.023115e-02
SL2.40ch02_32480000_32580000	2	32480000	1.013419e-02
SL2.40ch02_32490000_32590000	2	32490000	1.085233e-02
SL2.40ch02_32500000_32600000	2	32500000	1.160655e-02
SL2.40ch02_32510000_32610000	2	32510000	1.515346e-02
SL2.40ch02_32520000_32620000	2	32520000	1.762599e-02
SL2.40ch02_32530000_32630000	2	32530000	1.820047e-02
SL2.40ch02_32540000_32640000	2	32540000	1.859784e-02
SL2.40ch02_32550000_32650000	2	32550000	1.786941e-02
SL2.40ch02_32560000_32660000	2	32560000	1.894427e-02
SL2.40ch02_32570000_32670000	2	32570000	1.668656e-02
SL2.40ch02_32580000_32680000	2	32580000	1.752521e-02
SL2.40ch02_32590000_32690000	2	32590000	1.906086e-02
SL2.40ch02_32600000_32700000	2	32600000	1.868571e-02
SL2.40ch02_32610000_32710000	2	32610000	1.316729e-02
SL2.40ch02_32620000_32720000	2	32620000	8.668192e-03
SL2.40ch02_32630000_32730000	2	32630000	8.879222e-03
SL2.40ch02_32640000_32740000	2	32640000	1.707861e-02
SL2.40ch02_32650000_32750000	2	32650000	1.858555e-02
SL2.40ch02_32660000_32760000	2	32660000	1.872267e-02
SL2.40ch02_32670000_32770000	2	32670000	1.789609e-02
SL2.40ch02_32680000_32780000	2	32680000	1.740280e-02
SL2.40ch02_32690000_32790000	2	32690000	1.716439e-02
SL2.40ch02_32700000_32800000	2	32700000	1.638976e-02
SL2.40ch02_32710000_32810000	2	32710000	1.563660e-02
SL2.40ch02_32720000_32820000	2	32720000	1.534614e-02
SL2.40ch02_32730000_32830000	2	32730000	1.549770e-02
SL2.40ch02_32740000_32840000	2	32740000	7.883915e-03
SL2.40ch02_32750000_32850000	2	32750000	7.330762e-03
SL2.40ch02_32760000_32860000	2	32760000	5.481148e-03
SL2.40ch02_32770000_32870000	2	32770000	8.601911e-03
SL2.40ch02_32780000_32880000	2	32780000	8.538071e-03
SL2.40ch02_32790000_32890000	2	32790000	8.555025e-03
SL2.40ch02_32800000_32900000	2	32800000	6.025428e-03
SL2.40ch02_32810000_32910000	2	32810000	7.121868e-03
SL2.40ch02_32820000_32920000	2	32820000	1.269749e-02
SL2.40ch02_32830000_32930000	2	32830000	1.392373e-02
SL2.40ch02_32840000_32940000	2	32840000	1.554025e-02
SL2.40ch02_32850000_32950000	2	32850000	1.544580e-02
SL2.40ch02_32860000_32960000	2	32860000	1.538403e-02
SL2.40ch02_32870000_32970000	2	32870000	1.226892e-02
SL2.40ch02_32880000_32980000	2	32880000	2.011514e-02
SL2.40ch02_32890000_32990000	2	32890000	2.097326e-02
SL2.40ch02_32900000_33000000	2	32900000	2.160419e-02
SL2.40ch02_32910000_33010000	2	32910000	2.151622e-02
SL2.40ch02_32920000_33020000	2	32920000	2.195487e-02
SL2.40ch02_32930000_33030000	2	32930000	2.363529e-02
SL2.40ch02_32940000_33040000	2	32940000	3.706688e-02
SL2.40ch02_32950000_33050000	2	32950000	4.104200e-02
SL2.40ch02_32960000_33060000	2	32960000	4.438649e-02
SL2.40ch02_32970000_33070000	2	32970000	4.560193e-02
SL2.40ch02_32980000_33080000	2	32980000	3.570165e-02
SL2.40ch02_32990000_33090000	2	32990000	3.327167e-02
SL2.40ch02_33000000_33100000	2	33000000	3.280077e-02
SL2.40ch02_33010000_33110000	2	33010000	3.544847e-02
SL2.40ch02_33020000_33120000	2	33020000	3.092827e-02
SL2.40ch02_33030000_33130000	2	33030000	2.449581e-02
SL2.40ch02_33040000_33140000	2	33040000	7.221836e-03
SL2.40ch02_33050000_33150000	2	33050000	7.030180e-03
SL2.40ch02_33060000_33160000	2	33060000	7.202547e-03
SL2.40ch02_33070000_33170000	2	33070000	7.703891e-03
SL2.40ch02_33080000_33180000	2	33080000	7.446595e-03
SL2.40ch02_33090000_33190000	2	33090000	6.297665e-03
SL2.40ch02_33100000_33200000	2	33100000	6.445160e-03
SL2.40ch02_33110000_33210000	2	33110000	6.296375e-03
SL2.40ch02_33120000_33220000	2	33120000	5.853436e-03
SL2.40ch02_33130000_33230000	2	33130000	6.365108e-03
SL2.40ch02_33140000_33240000	2	33140000	5.400192e-03
SL2.40ch02_33150000_33250000	2	33150000	3.673653e-03
SL2.40ch02_33160000_33260000	2	33160000	3.277557e-03
SL2.40ch02_33170000_33270000	2	33170000	2.838151e-03
SL2.40ch02_33180000_33280000	2	33180000	3.847462e-03
SL2.40ch02_33190000_33290000	2	33190000	4.096139e-03
SL2.40ch02_33200000_33300000	2	33200000	4.019143e-03
SL2.40ch02_33210000_33310000	2	33210000	3.674078e-03
SL2.40ch02_33220000_33320000	2	33220000	3.331857e-03
SL2.40ch02_33230000_33330000	2	33230000	2.831128e-03
SL2.40ch02_33240000_33340000	2	33240000	5.430723e-03
SL2.40ch02_33250000_33350000	2	33250000	5.671654e-03
SL2.40ch02_33260000_33360000	2	33260000	7.311669e-03
SL2.40ch02_33270000_33370000	2	33270000	7.707839e-03
SL2.40ch02_33280000_33380000	2	33280000	4.944424e-03
SL2.40ch02_33290000_33390000	2	33290000	4.609343e-03
SL2.40ch02_33300000_33400000	2	33300000	4.068984e-03
SL2.40ch02_33310000_33410000	2	33310000	4.335002e-03
SL2.40ch02_33320000_33420000	2	33320000	3.811368e-03
SL2.40ch02_33330000_33430000	2	33330000	5.436737e-03
SL2.40ch02_33340000_33440000	2	33340000	4.662697e-03
SL2.40ch02_33350000_33450000	2	33350000	4.950230e-03
SL2.40ch02_33360000_33460000	2	33360000	4.429621e-03
SL2.40ch02_33370000_33470000	2	33370000	4.417762e-03
SL2.40ch02_33380000_33480000	2	33380000	5.026983e-03
SL2.40ch02_33390000_33490000	2	33390000	6.058256e-03
SL2.40ch02_33400000_33500000	2	33400000	6.526918e-03
SL2.40ch02_33410000_33510000	2	33410000	6.765010e-03
SL2.40ch02_33420000_33520000	2	33420000	7.872798e-03
SL2.40ch02_33430000_33530000	2	33430000	7.384237e-03
SL2.40ch02_33440000_33540000	2	33440000	6.050730e-03
SL2.40ch02_33450000_33550000	2	33450000	5.486219e-03
SL2.40ch02_33460000_33560000	2	33460000	5.483574e-03
SL2.40ch02_33470000_33570000	2	33470000	5.619098e-03
SL2.40ch02_33480000_33580000	2	33480000	5.281198e-03
SL2.40ch02_33490000_33590000	2	33490000	4.101129e-03
SL2.40ch02_33500000_33600000	2	33500000	3.954376e-03
SL2.40ch02_33510000_33610000	2	33510000	4.125028e-03
SL2.40ch02_33520000_33620000	2	33520000	3.089201e-03
SL2.40ch02_33530000_33630000	2	33530000	1.682271e-03
SL2.40ch02_33540000_33640000	2	33540000	1.058229e-03
SL2.40ch02_33550000_33650000	2	33550000	1.103763e-03
SL2.40ch02_33560000_33660000	2	33560000	1.452853e-03
SL2.40ch02_33570000_33670000	2	33570000	1.767680e-03
SL2.40ch02_33580000_33680000	2	33580000	4.099814e-03
SL2.40ch02_33590000_33690000	2	33590000	3.752624e-03
SL2.40ch02_33600000_33700000	2	33600000	6.250019e-03
SL2.40ch02_33610000_33710000	2	33610000	6.250019e-03
SL2.40ch02_33620000_33720000	2	33620000	6.112965e-03
SL2.40ch02_33630000_33730000	2	33630000	7.702096e-03
