SNP	CHR	BP	P
SL2.40ch04_15720000_15820000	4	15720000	3.586729e-01
SL2.40ch04_15730000_15830000	4	15730000	3.637001e-01
SL2.40ch04_15740000_15840000	4	15740000	3.639207e-01
SL2.40ch04_15750000_15850000	4	15750000	3.542696e-01
SL2.40ch04_15760000_15860000	4	15760000	3.633606e-01
SL2.40ch04_15770000_15870000	4	15770000	3.527368e-01
SL2.40ch04_15780000_15880000	4	15780000	3.514304e-01
SL2.40ch04_15790000_15890000	4	15790000	3.527662e-01
SL2.40ch04_15800000_15900000	4	15800000	3.625238e-01
SL2.40ch04_15810000_15910000	4	15810000	3.733511e-01
SL2.40ch04_15820000_15920000	4	15820000	3.670953e-01
SL2.40ch04_15830000_15930000	4	15830000	3.736744e-01
SL2.40ch04_15840000_15940000	4	15840000	3.799507e-01
SL2.40ch04_15850000_15950000	4	15850000	3.865117e-01
SL2.40ch04_15860000_15960000	4	15860000	3.876205e-01
SL2.40ch04_15870000_15970000	4	15870000	3.948031e-01
SL2.40ch04_15880000_15980000	4	15880000	4.066459e-01
SL2.40ch04_15890000_15990000	4	15890000	4.085582e-01
SL2.40ch04_15900000_16000000	4	15900000	4.169890e-01
SL2.40ch04_15910000_16010000	4	15910000	4.047078e-01
SL2.40ch04_15920000_16020000	4	15920000	3.984987e-01
SL2.40ch04_15930000_16030000	4	15930000	3.886875e-01
SL2.40ch04_15940000_16040000	4	15940000	3.823666e-01
SL2.40ch04_15950000_16050000	4	15950000	3.798417e-01
SL2.40ch04_15960000_16060000	4	15960000	4.033278e-01
SL2.40ch04_15970000_16070000	4	15970000	4.020109e-01
SL2.40ch04_15980000_16080000	4	15980000	3.955632e-01
SL2.40ch04_15990000_16090000	4	15990000	3.926454e-01
SL2.40ch04_16000000_16100000	4	16000000	3.880176e-01
SL2.40ch04_16010000_16110000	4	16010000	3.799539e-01
SL2.40ch04_16020000_16120000	4	16020000	3.805853e-01
SL2.40ch04_16030000_16130000	4	16030000	3.740734e-01
SL2.40ch04_16040000_16140000	4	16040000	3.696537e-01
SL2.40ch04_16050000_16150000	4	16050000	3.630886e-01
SL2.40ch04_16060000_16160000	4	16060000	3.332399e-01
SL2.40ch04_16070000_16170000	4	16070000	3.288569e-01
SL2.40ch04_16080000_16180000	4	16080000	3.263281e-01
SL2.40ch04_16090000_16190000	4	16090000	3.206158e-01
SL2.40ch04_16100000_16200000	4	16100000	3.198071e-01
SL2.40ch04_16110000_16210000	4	16110000	3.240274e-01
SL2.40ch04_16120000_16220000	4	16120000	3.031352e-01
SL2.40ch04_16130000_16230000	4	16130000	3.079871e-01
SL2.40ch04_16140000_16240000	4	16140000	3.004105e-01
SL2.40ch04_16150000_16250000	4	16150000	2.994898e-01
SL2.40ch04_16160000_16260000	4	16160000	3.058299e-01
SL2.40ch04_16170000_16270000	4	16170000	3.024395e-01
SL2.40ch04_16180000_16280000	4	16180000	3.008502e-01
SL2.40ch04_16190000_16290000	4	16190000	3.044869e-01
SL2.40ch04_16200000_16300000	4	16200000	2.979096e-01
SL2.40ch04_16210000_16310000	4	16210000	3.089920e-01
SL2.40ch04_16220000_16320000	4	16220000	3.119484e-01
SL2.40ch04_16230000_16330000	4	16230000	3.111334e-01
SL2.40ch04_16240000_16340000	4	16240000	3.176533e-01
SL2.40ch04_16250000_16350000	4	16250000	3.225128e-01
SL2.40ch04_16260000_16360000	4	16260000	3.282008e-01
SL2.40ch04_16270000_16370000	4	16270000	3.314843e-01
SL2.40ch04_16280000_16380000	4	16280000	3.393650e-01
SL2.40ch04_16290000_16390000	4	16290000	3.373703e-01
SL2.40ch04_16300000_16400000	4	16300000	3.423394e-01
SL2.40ch04_16310000_16410000	4	16310000	3.296074e-01
SL2.40ch04_16320000_16420000	4	16320000	3.381134e-01
SL2.40ch04_16330000_16430000	4	16330000	3.308932e-01
SL2.40ch04_16340000_16440000	4	16340000	3.488840e-01
SL2.40ch04_16350000_16450000	4	16350000	3.454764e-01
SL2.40ch04_16360000_16460000	4	16360000	3.596502e-01
SL2.40ch04_16370000_16470000	4	16370000	3.532513e-01
SL2.40ch04_16380000_16480000	4	16380000	3.411466e-01
SL2.40ch04_16390000_16490000	4	16390000	3.431701e-01
SL2.40ch04_16400000_16500000	4	16400000	3.396478e-01
SL2.40ch04_16410000_16510000	4	16410000	3.449074e-01
SL2.40ch04_16420000_16520000	4	16420000	3.490221e-01
SL2.40ch04_16430000_16530000	4	16430000	3.511194e-01
SL2.40ch04_16440000_16540000	4	16440000	3.517995e-01
SL2.40ch04_16450000_16550000	4	16450000	3.603032e-01
SL2.40ch04_16460000_16560000	4	16460000	3.614760e-01
SL2.40ch04_16470000_16570000	4	16470000	3.616778e-01
SL2.40ch04_16480000_16580000	4	16480000	3.626891e-01
SL2.40ch04_16490000_16590000	4	16490000	3.609545e-01
SL2.40ch04_16500000_16600000	4	16500000	3.610868e-01
SL2.40ch04_16510000_16610000	4	16510000	3.663621e-01
SL2.40ch04_16520000_16620000	4	16520000	3.642262e-01
SL2.40ch04_16530000_16630000	4	16530000	3.572647e-01
SL2.40ch04_16540000_16640000	4	16540000	3.521782e-01
SL2.40ch04_16550000_16650000	4	16550000	3.412362e-01
SL2.40ch04_16560000_16660000	4	16560000	3.330354e-01
SL2.40ch04_16570000_16670000	4	16570000	3.348388e-01
SL2.40ch04_16580000_16680000	4	16580000	3.437338e-01
SL2.40ch04_16590000_16690000	4	16590000	3.423964e-01
SL2.40ch04_16600000_16700000	4	16600000	3.502756e-01
SL2.40ch04_16610000_16710000	4	16610000	3.387263e-01
SL2.40ch04_16620000_16720000	4	16620000	3.454151e-01
SL2.40ch04_16630000_16730000	4	16630000	3.505871e-01
SL2.40ch04_16640000_16740000	4	16640000	3.535300e-01
SL2.40ch04_16650000_16750000	4	16650000	3.728641e-01
SL2.40ch04_16660000_16760000	4	16660000	3.654907e-01
SL2.40ch04_16670000_16770000	4	16670000	3.634175e-01
SL2.40ch04_16680000_16780000	4	16680000	3.629576e-01
SL2.40ch04_16690000_16790000	4	16690000	3.673788e-01
SL2.40ch04_16700000_16800000	4	16700000	3.690317e-01
SL2.40ch04_16710000_16810000	4	16710000	3.590551e-01
SL2.40ch04_16720000_16820000	4	16720000	3.524252e-01
SL2.40ch04_16730000_16830000	4	16730000	3.607040e-01
SL2.40ch04_16740000_16840000	4	16740000	3.530392e-01
SL2.40ch04_16750000_16850000	4	16750000	3.398941e-01
SL2.40ch04_16760000_16860000	4	16760000	3.514503e-01
SL2.40ch04_16770000_16870000	4	16770000	3.568211e-01
SL2.40ch04_16780000_16880000	4	16780000	3.492495e-01
SL2.40ch04_16790000_16890000	4	16790000	3.524505e-01
SL2.40ch04_16800000_16900000	4	16800000	3.403979e-01
SL2.40ch04_16810000_16910000	4	16810000	3.576278e-01
SL2.40ch04_16820000_16920000	4	16820000	3.741453e-01
SL2.40ch04_16830000_16930000	4	16830000	3.736362e-01
SL2.40ch04_16840000_16940000	4	16840000	3.918899e-01
SL2.40ch04_16850000_16950000	4	16850000	3.971114e-01
SL2.40ch04_16860000_16960000	4	16860000	3.881848e-01
SL2.40ch04_16870000_16970000	4	16870000	3.927004e-01
SL2.40ch04_16880000_16980000	4	16880000	3.825336e-01
SL2.40ch04_16890000_16990000	4	16890000	3.795810e-01
SL2.40ch04_16900000_17000000	4	16900000	3.841249e-01
SL2.40ch04_16910000_17010000	4	16910000	3.717228e-01
SL2.40ch04_16920000_17020000	4	16920000	3.680608e-01
SL2.40ch04_16930000_17030000	4	16930000	3.649072e-01
SL2.40ch04_16940000_17040000	4	16940000	3.466394e-01
SL2.40ch04_16950000_17050000	4	16950000	3.456691e-01
SL2.40ch04_16960000_17060000	4	16960000	3.509884e-01
SL2.40ch04_16970000_17070000	4	16970000	3.404061e-01
SL2.40ch04_16980000_17080000	4	16980000	3.533159e-01
SL2.40ch04_16990000_17090000	4	16990000	3.562147e-01
SL2.40ch04_17000000_17100000	4	17000000	3.614666e-01
SL2.40ch04_17010000_17110000	4	17010000	3.712029e-01
SL2.40ch04_17020000_17120000	4	17020000	3.654544e-01
SL2.40ch04_17030000_17130000	4	17030000	3.663403e-01
SL2.40ch04_17040000_17140000	4	17040000	3.709684e-01
SL2.40ch04_17050000_17150000	4	17050000	3.688746e-01
SL2.40ch04_17060000_17160000	4	17060000	3.654966e-01
SL2.40ch04_17070000_17170000	4	17070000	3.742777e-01
SL2.40ch04_17080000_17180000	4	17080000	3.738344e-01
SL2.40ch04_17090000_17190000	4	17090000	3.634496e-01
SL2.40ch04_17100000_17200000	4	17100000	3.583563e-01
SL2.40ch04_17110000_17210000	4	17110000	3.541012e-01
SL2.40ch04_17120000_17220000	4	17120000	3.558581e-01
SL2.40ch04_17130000_17230000	4	17130000	3.567626e-01
SL2.40ch04_17140000_17240000	4	17140000	3.605759e-01
SL2.40ch04_17150000_17250000	4	17150000	3.619844e-01
SL2.40ch04_17160000_17260000	4	17160000	3.604097e-01
SL2.40ch04_17170000_17270000	4	17170000	3.624019e-01
SL2.40ch04_17180000_17280000	4	17180000	3.542359e-01
SL2.40ch04_17190000_17290000	4	17190000	3.641128e-01
SL2.40ch04_17200000_17300000	4	17200000	3.733261e-01
SL2.40ch04_17210000_17310000	4	17210000	3.785422e-01
SL2.40ch04_17220000_17320000	4	17220000	3.777053e-01
SL2.40ch04_17230000_17330000	4	17230000	3.682642e-01
SL2.40ch04_17240000_17340000	4	17240000	3.650188e-01
SL2.40ch04_17250000_17350000	4	17250000	3.497273e-01
SL2.40ch04_17260000_17360000	4	17260000	3.468176e-01
SL2.40ch04_17270000_17370000	4	17270000	3.449924e-01
SL2.40ch04_17280000_17380000	4	17280000	3.528293e-01
SL2.40ch04_17290000_17390000	4	17290000	3.601845e-01
SL2.40ch04_17300000_17400000	4	17300000	3.508541e-01
SL2.40ch04_17310000_17410000	4	17310000	3.512755e-01
SL2.40ch04_17320000_17420000	4	17320000	3.481786e-01
SL2.40ch04_17330000_17430000	4	17330000	3.531423e-01
SL2.40ch04_17340000_17440000	4	17340000	3.557290e-01
SL2.40ch04_17350000_17450000	4	17350000	3.725875e-01
SL2.40ch04_17360000_17460000	4	17360000	3.939574e-01
SL2.40ch04_17370000_17470000	4	17370000	3.782620e-01
SL2.40ch04_17380000_17480000	4	17380000	3.786956e-01
SL2.40ch04_17390000_17490000	4	17390000	3.678073e-01
SL2.40ch04_17400000_17500000	4	17400000	3.715029e-01
SL2.40ch04_17410000_17510000	4	17410000	3.739235e-01
SL2.40ch04_17420000_17520000	4	17420000	3.650135e-01
SL2.40ch04_17430000_17530000	4	17430000	3.644310e-01
SL2.40ch04_17440000_17540000	4	17440000	3.605187e-01
SL2.40ch04_17450000_17550000	4	17450000	3.537986e-01
SL2.40ch04_17460000_17560000	4	17460000	3.441553e-01
SL2.40ch04_17470000_17570000	4	17470000	3.478955e-01
SL2.40ch04_17480000_17580000	4	17480000	3.401791e-01
SL2.40ch04_17490000_17590000	4	17490000	3.442374e-01
SL2.40ch04_17500000_17600000	4	17500000	3.431590e-01
SL2.40ch04_17510000_17610000	4	17510000	3.363588e-01
SL2.40ch04_17520000_17620000	4	17520000	3.525562e-01
SL2.40ch04_17530000_17630000	4	17530000	3.507727e-01
SL2.40ch04_17540000_17640000	4	17540000	3.477935e-01
SL2.40ch04_17550000_17650000	4	17550000	3.479751e-01
SL2.40ch04_17560000_17660000	4	17560000	3.403594e-01
SL2.40ch04_17570000_17670000	4	17570000	3.316991e-01
SL2.40ch04_17580000_17680000	4	17580000	3.297898e-01
SL2.40ch04_17590000_17690000	4	17590000	3.330846e-01
SL2.40ch04_17600000_17700000	4	17600000	3.380548e-01
SL2.40ch04_17610000_17710000	4	17610000	3.448799e-01
SL2.40ch04_17620000_17720000	4	17620000	3.282113e-01
SL2.40ch04_17630000_17730000	4	17630000	3.282270e-01
SL2.40ch04_17640000_17740000	4	17640000	3.435050e-01
SL2.40ch04_17650000_17750000	4	17650000	3.549963e-01
SL2.40ch04_17660000_17760000	4	17660000	3.581968e-01
SL2.40ch04_17670000_17770000	4	17670000	3.648925e-01
SL2.40ch04_17680000_17780000	4	17680000	3.746232e-01
SL2.40ch04_17690000_17790000	4	17690000	3.708705e-01
SL2.40ch04_17700000_17800000	4	17700000	3.802418e-01
SL2.40ch04_17710000_17810000	4	17710000	3.759463e-01
SL2.40ch04_17720000_17820000	4	17720000	3.787777e-01
SL2.40ch04_17730000_17830000	4	17730000	3.888911e-01
SL2.40ch04_17740000_17840000	4	17740000	3.819399e-01
SL2.40ch04_17750000_17850000	4	17750000	3.761025e-01
SL2.40ch04_17760000_17860000	4	17760000	3.798794e-01
SL2.40ch04_17770000_17870000	4	17770000	3.678005e-01
SL2.40ch04_17780000_17880000	4	17780000	3.704908e-01
SL2.40ch04_17790000_17890000	4	17790000	3.689378e-01
SL2.40ch04_17800000_17900000	4	17800000	3.587122e-01
SL2.40ch04_17810000_17910000	4	17810000	3.629961e-01
SL2.40ch04_17820000_17920000	4	17820000	3.705979e-01
SL2.40ch04_17830000_17930000	4	17830000	3.617488e-01
SL2.40ch04_17840000_17940000	4	17840000	3.594211e-01
SL2.40ch04_17850000_17950000	4	17850000	3.708619e-01
SL2.40ch04_17860000_17960000	4	17860000	3.624252e-01
SL2.40ch04_17870000_17970000	4	17870000	3.779605e-01
SL2.40ch04_17880000_17980000	4	17880000	3.673007e-01
SL2.40ch04_17890000_17990000	4	17890000	3.750129e-01
SL2.40ch04_17900000_18000000	4	17900000	3.741639e-01
SL2.40ch04_17910000_18010000	4	17910000	3.823326e-01
SL2.40ch04_17920000_18020000	4	17920000	3.702473e-01
SL2.40ch04_17930000_18030000	4	17930000	3.810549e-01
SL2.40ch04_17940000_18040000	4	17940000	3.812248e-01
SL2.40ch04_17950000_18050000	4	17950000	3.659044e-01
SL2.40ch04_17960000_18060000	4	17960000	3.689395e-01
SL2.40ch04_17970000_18070000	4	17970000	3.679115e-01
SL2.40ch04_17980000_18080000	4	17980000	3.698132e-01
SL2.40ch04_17990000_18090000	4	17990000	3.691806e-01
SL2.40ch04_18000000_18100000	4	18000000	3.716220e-01
SL2.40ch04_18010000_18110000	4	18010000	3.597204e-01
SL2.40ch04_18020000_18120000	4	18020000	3.585600e-01
SL2.40ch04_18030000_18130000	4	18030000	3.582564e-01
SL2.40ch04_18040000_18140000	4	18040000	3.658157e-01
SL2.40ch04_18050000_18150000	4	18050000	3.689161e-01
SL2.40ch04_18060000_18160000	4	18060000	3.682188e-01
SL2.40ch04_18070000_18170000	4	18070000	3.636851e-01
SL2.40ch04_18080000_18180000	4	18080000	3.661321e-01
SL2.40ch04_18090000_18190000	4	18090000	3.634030e-01
SL2.40ch04_18100000_18200000	4	18100000	3.702913e-01
SL2.40ch04_18110000_18210000	4	18110000	3.726188e-01
SL2.40ch04_18120000_18220000	4	18120000	3.730431e-01
SL2.40ch04_18130000_18230000	4	18130000	3.844132e-01
SL2.40ch04_18140000_18240000	4	18140000	3.865912e-01
SL2.40ch04_18150000_18250000	4	18150000	3.912716e-01
SL2.40ch04_18160000_18260000	4	18160000	4.013473e-01
SL2.40ch04_18170000_18270000	4	18170000	4.035403e-01
SL2.40ch04_18180000_18280000	4	18180000	3.881375e-01
SL2.40ch04_18190000_18290000	4	18190000	3.991344e-01
SL2.40ch04_18200000_18300000	4	18200000	3.972194e-01
SL2.40ch04_18210000_18310000	4	18210000	3.971159e-01
SL2.40ch04_18220000_18320000	4	18220000	4.126801e-01
SL2.40ch04_18230000_18330000	4	18230000	3.894011e-01
SL2.40ch04_18240000_18340000	4	18240000	3.657171e-01
SL2.40ch04_18250000_18350000	4	18250000	3.696986e-01
SL2.40ch04_18260000_18360000	4	18260000	3.653347e-01
SL2.40ch04_18270000_18370000	4	18270000	3.688446e-01
SL2.40ch04_18280000_18380000	4	18280000	3.861695e-01
SL2.40ch04_18290000_18390000	4	18290000	3.704224e-01
SL2.40ch04_18300000_18400000	4	18300000	3.653460e-01
SL2.40ch04_18310000_18410000	4	18310000	3.714213e-01
SL2.40ch04_18320000_18420000	4	18320000	3.615009e-01
SL2.40ch04_18330000_18430000	4	18330000	3.610203e-01
SL2.40ch04_18340000_18440000	4	18340000	3.687663e-01
SL2.40ch04_18350000_18450000	4	18350000	3.649603e-01
SL2.40ch04_18360000_18460000	4	18360000	3.652071e-01
SL2.40ch04_18370000_18470000	4	18370000	3.633989e-01
SL2.40ch04_18380000_18480000	4	18380000	3.595895e-01
SL2.40ch04_18390000_18490000	4	18390000	3.637851e-01
SL2.40ch04_18400000_18500000	4	18400000	3.658466e-01
SL2.40ch04_18410000_18510000	4	18410000	3.489369e-01
SL2.40ch04_18420000_18520000	4	18420000	3.635623e-01
SL2.40ch04_18430000_18530000	4	18430000	3.661490e-01
SL2.40ch04_18440000_18540000	4	18440000	3.560925e-01
SL2.40ch04_18450000_18550000	4	18450000	3.571721e-01
SL2.40ch04_18460000_18560000	4	18460000	3.629317e-01
SL2.40ch04_18470000_18570000	4	18470000	3.681350e-01
SL2.40ch04_18480000_18580000	4	18480000	3.653213e-01
SL2.40ch04_18490000_18590000	4	18490000	3.650771e-01
SL2.40ch04_18500000_18600000	4	18500000	3.643928e-01
SL2.40ch04_18510000_18610000	4	18510000	3.688992e-01
SL2.40ch04_18520000_18620000	4	18520000	3.634165e-01
SL2.40ch04_18530000_18630000	4	18530000	3.684751e-01
SL2.40ch04_18540000_18640000	4	18540000	3.841503e-01
SL2.40ch04_18550000_18650000	4	18550000	3.884220e-01
SL2.40ch04_18560000_18660000	4	18560000	3.806482e-01
SL2.40ch04_18570000_18670000	4	18570000	3.711518e-01
SL2.40ch04_18580000_18680000	4	18580000	3.736878e-01
SL2.40ch04_18590000_18690000	4	18590000	3.766533e-01
SL2.40ch04_18600000_18700000	4	18600000	3.816369e-01
SL2.40ch04_18610000_18710000	4	18610000	3.841689e-01
SL2.40ch04_18620000_18720000	4	18620000	3.958121e-01
SL2.40ch04_18630000_18730000	4	18630000	4.009364e-01
SL2.40ch04_18640000_18740000	4	18640000	3.880348e-01
SL2.40ch04_18650000_18750000	4	18650000	3.876846e-01
SL2.40ch04_18660000_18760000	4	18660000	3.962472e-01
SL2.40ch04_18670000_18770000	4	18670000	4.016769e-01
SL2.40ch04_18680000_18780000	4	18680000	4.006534e-01
SL2.40ch04_18690000_18790000	4	18690000	4.018498e-01
SL2.40ch04_18700000_18800000	4	18700000	3.978905e-01
SL2.40ch04_18710000_18810000	4	18710000	3.942298e-01
SL2.40ch04_18720000_18820000	4	18720000	3.910679e-01
SL2.40ch04_18730000_18830000	4	18730000	3.837518e-01
SL2.40ch04_18740000_18840000	4	18740000	4.005291e-01
SL2.40ch04_18750000_18850000	4	18750000	3.983497e-01
SL2.40ch04_18760000_18860000	4	18760000	3.953048e-01
SL2.40ch04_18770000_18870000	4	18770000	4.057580e-01
SL2.40ch04_18780000_18880000	4	18780000	4.137260e-01
SL2.40ch04_18790000_18890000	4	18790000	4.130760e-01
SL2.40ch04_18800000_18900000	4	18800000	4.100477e-01
SL2.40ch04_18810000_18910000	4	18810000	4.164175e-01
SL2.40ch04_18820000_18920000	4	18820000	4.113999e-01
SL2.40ch04_18830000_18930000	4	18830000	4.061506e-01
SL2.40ch04_18840000_18940000	4	18840000	3.982331e-01
SL2.40ch04_18850000_18950000	4	18850000	4.195245e-01
SL2.40ch04_18860000_18960000	4	18860000	4.237483e-01
SL2.40ch04_18870000_18970000	4	18870000	4.174933e-01
SL2.40ch04_18880000_18980000	4	18880000	4.093641e-01
SL2.40ch04_18890000_18990000	4	18890000	3.987119e-01
SL2.40ch04_18900000_19000000	4	18900000	4.034502e-01
SL2.40ch04_18910000_19010000	4	18910000	4.013717e-01
SL2.40ch04_18920000_19020000	4	18920000	4.050763e-01
SL2.40ch04_18930000_19030000	4	18930000	3.982432e-01
SL2.40ch04_18940000_19040000	4	18940000	3.860106e-01
SL2.40ch04_18950000_19050000	4	18950000	3.574712e-01
SL2.40ch04_18960000_19060000	4	18960000	3.513634e-01
SL2.40ch04_18970000_19070000	4	18970000	3.569034e-01
SL2.40ch04_18980000_19080000	4	18980000	3.533831e-01
SL2.40ch04_18990000_19090000	4	18990000	3.565309e-01
SL2.40ch04_19000000_19100000	4	19000000	3.464563e-01
SL2.40ch04_19010000_19110000	4	19010000	3.442178e-01
SL2.40ch04_19020000_19120000	4	19020000	3.408591e-01
SL2.40ch04_19030000_19130000	4	19030000	3.416558e-01
SL2.40ch04_19040000_19140000	4	19040000	3.488556e-01
SL2.40ch04_19050000_19150000	4	19050000	3.551609e-01
SL2.40ch04_19060000_19160000	4	19060000	3.692617e-01
SL2.40ch04_19070000_19170000	4	19070000	3.726115e-01
SL2.40ch04_19080000_19180000	4	19080000	3.721483e-01
SL2.40ch04_19090000_19190000	4	19090000	3.844697e-01
SL2.40ch04_19100000_19200000	4	19100000	3.882081e-01
SL2.40ch04_19110000_19210000	4	19110000	3.933634e-01
SL2.40ch04_19120000_19220000	4	19120000	3.881474e-01
SL2.40ch04_19130000_19230000	4	19130000	3.852976e-01
SL2.40ch04_19140000_19240000	4	19140000	3.854887e-01
SL2.40ch04_19150000_19250000	4	19150000	3.812501e-01
SL2.40ch04_19160000_19260000	4	19160000	3.669315e-01
SL2.40ch04_19170000_19270000	4	19170000	3.473247e-01
SL2.40ch04_19180000_19280000	4	19180000	3.524596e-01
SL2.40ch04_19190000_19290000	4	19190000	3.455647e-01
SL2.40ch04_19200000_19300000	4	19200000	3.479173e-01
SL2.40ch04_19210000_19310000	4	19210000	3.545241e-01
SL2.40ch04_19220000_19320000	4	19220000	3.544829e-01
SL2.40ch04_19230000_19330000	4	19230000	3.578046e-01
SL2.40ch04_19240000_19340000	4	19240000	3.506413e-01
SL2.40ch04_19250000_19350000	4	19250000	3.515767e-01
SL2.40ch04_19260000_19360000	4	19260000	3.501894e-01
SL2.40ch04_19270000_19370000	4	19270000	3.649209e-01
SL2.40ch04_19280000_19380000	4	19280000	3.590772e-01
SL2.40ch04_19290000_19390000	4	19290000	3.600362e-01
SL2.40ch04_19300000_19400000	4	19300000	3.563474e-01
SL2.40ch04_19310000_19410000	4	19310000	3.544673e-01
SL2.40ch04_19320000_19420000	4	19320000	3.597656e-01
SL2.40ch04_19330000_19430000	4	19330000	3.584869e-01
SL2.40ch04_19340000_19440000	4	19340000	3.701467e-01
SL2.40ch04_19350000_19450000	4	19350000	3.617153e-01
SL2.40ch04_19360000_19460000	4	19360000	3.662914e-01
SL2.40ch04_19370000_19470000	4	19370000	3.723851e-01
SL2.40ch04_19380000_19480000	4	19380000	3.754696e-01
SL2.40ch04_19390000_19490000	4	19390000	3.803715e-01
SL2.40ch04_19400000_19500000	4	19400000	3.894114e-01
SL2.40ch04_19410000_19510000	4	19410000	3.906539e-01
SL2.40ch04_19420000_19520000	4	19420000	3.875888e-01
SL2.40ch04_19430000_19530000	4	19430000	4.047186e-01
SL2.40ch04_19440000_19540000	4	19440000	4.039965e-01
SL2.40ch04_19450000_19550000	4	19450000	4.102507e-01
SL2.40ch04_19460000_19560000	4	19460000	4.154990e-01
SL2.40ch04_19470000_19570000	4	19470000	4.185265e-01
SL2.40ch04_19480000_19580000	4	19480000	4.217267e-01
SL2.40ch04_19490000_19590000	4	19490000	4.276812e-01
SL2.40ch04_19500000_19600000	4	19500000	4.362422e-01
SL2.40ch04_19510000_19610000	4	19510000	4.426085e-01
SL2.40ch04_19520000_19620000	4	19520000	4.636828e-01
SL2.40ch04_19530000_19630000	4	19530000	4.451988e-01
SL2.40ch04_19540000_19640000	4	19540000	4.444664e-01
SL2.40ch04_19550000_19650000	4	19550000	4.356730e-01
SL2.40ch04_19560000_19660000	4	19560000	4.380372e-01
SL2.40ch04_19570000_19670000	4	19570000	4.333190e-01
SL2.40ch04_19580000_19680000	4	19580000	4.322383e-01
SL2.40ch04_19590000_19690000	4	19590000	4.326532e-01
SL2.40ch04_19600000_19700000	4	19600000	4.320173e-01
SL2.40ch04_19610000_19710000	4	19610000	4.280041e-01
SL2.40ch04_19620000_19720000	4	19620000	4.361746e-01
SL2.40ch04_19630000_19730000	4	19630000	4.372836e-01
SL2.40ch04_19640000_19740000	4	19640000	4.393200e-01
SL2.40ch04_19650000_19750000	4	19650000	4.419672e-01
SL2.40ch04_19660000_19760000	4	19660000	4.383899e-01
SL2.40ch04_19670000_19770000	4	19670000	4.414771e-01
SL2.40ch04_19680000_19780000	4	19680000	4.472052e-01
SL2.40ch04_19690000_19790000	4	19690000	4.458252e-01
SL2.40ch04_19700000_19800000	4	19700000	4.395275e-01
